Time,Roll (radians),Pitch (radians),Yaw (radians),Heave,Sway,Surge
2023-10-30 16:43:46.385515,-0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.435545,-0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.485586,-0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.535616,-0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.585659,-0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.635690,-0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.685717,-0.10471975803375244,3.28384255145241e-15,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.735761,-0.10466808080673218,-0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.785792,-0.10451311618089676,-0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.835826,-0.10425500571727753,-0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.885856,-0.10389401018619537,-0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.935885,-0.10343047976493835,-0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:46.985921,-0.10286488384008408,-0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.035951,-0.10219776630401611,-0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.085232,-0.10142979025840759,-0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.135025,-0.10056172311306,-0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.185055,-0.09959440678358078,-0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.235084,-0.09852880239486694,-0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.285112,-0.09736596792936325,-0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.335131,-0.09610704332590103,-0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.385167,-0.09475326538085938,-0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.435195,-0.09330598264932632,-0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.485235,-0.09176661819219589,-0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.535265,-0.09013669192790985,-0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.585285,-0.08841781318187714,-0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.635315,-0.08661167323589325,-0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.685344,-0.08472006022930145,-0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.735363,-0.08274483680725098,-0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.785393,-0.08068795502185822,-0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.835316,-0.07855144888162613,-0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.885346,-0.07633741945028305,-0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.935374,-0.07404804974794388,-0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:47.985386,-0.07168560475111008,-0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.035415,-0.06925241649150848,-0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.085362,-0.06675088405609131,-0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.135392,-0.06418347358703613,-0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.185422,-0.061552729457616806,-0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.235461,-0.05886123329401016,-0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.285491,-0.0561116524040699,-0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.335528,-0.053306691348552704,-0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.385560,-0.050449125468730927,-0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.435589,-0.047541774809360504,-0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.485661,-0.044587504118680954,-0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.535690,-0.04158923029899597,-0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.585732,-0.038549911230802536,-0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.635763,-0.035472553223371506,-0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.685792,-0.03236018493771553,-0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.735821,-0.02921587973833084,-0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.785851,-0.026042744517326355,-0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.835885,-0.02284390665590763,-0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.885915,-0.019622525200247765,-0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.935944,-0.016381779685616493,-0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:48.985978,-0.013124865479767323,-0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.036007,-0.009854999370872974,-0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.085320,-0.006575407925993204,-0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.135348,-0.003289327025413513,-0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.185379,7.699220323515842e-16,-0.20943951606750488,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.235408,0.003289327025413513,-0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.285437,0.006575407925993204,-0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.335466,0.009854999370872974,-0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.385496,0.013124865479767323,-0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.435526,0.016381779685616493,-0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.485568,0.019622525200247765,-0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.535599,0.02284390665590763,-0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.585722,0.026042744517326355,-0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.635751,0.02921587973833084,-0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.685780,0.03236018493771553,-0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.735822,0.035472553223371506,-0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.785850,0.038549911230802536,-0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.835879,0.04158923029899597,-0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.885909,0.044587504118680954,-0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.935940,0.047541774809360504,-0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:49.985918,0.050449125468730927,-0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.035948,0.053306691348552704,-0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.085958,0.0561116524040699,-0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.135029,0.05886123329401016,-0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.185058,0.061552729457616806,-0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.235086,0.06418347358703613,-0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.285116,0.06675088405609131,-0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.335138,0.06925241649150848,-0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.385170,0.07168560475111008,-0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.435200,0.07404804974794388,-0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.485229,0.07633741945028305,-0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.535257,0.07855144888162613,-0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.585288,0.08068795502185822,-0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.635317,0.08274483680725098,-0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.685347,0.08472006022930145,-0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.735356,0.08661167323589325,-0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.785386,0.08841781318187714,-0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.835389,0.09013669192790985,-0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.885420,0.09176661819219589,-0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.935448,0.09330598264932632,-0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:50.985477,0.09475326538085938,-0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.035508,0.09610704332590103,-0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.085517,0.09736596792936325,-0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.135548,0.09852880239486694,-0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.185577,0.09959440678358078,-0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.235563,0.10056172311306,-0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.285592,0.10142979025840759,-0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.335551,0.10219776630401611,-0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.385496,0.10286488384008408,-0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.435525,0.10343047976493835,-0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.485575,0.10389401018619537,-0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.535604,0.10425500571727753,-0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.585502,0.10451311618089676,-0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.635531,0.10466808080673218,-0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.685561,0.10471975803375244,4.109016384134715e-16,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.735598,0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.785627,0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.835666,0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.885507,0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.935537,0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:51.985577,0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.035606,0.10219776630401611,0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.085618,0.10142979025840759,0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.135649,0.10056172311306,0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.185679,0.09959440678358078,0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.235708,0.09852880239486694,0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.285737,0.09736596792936325,0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.335777,0.09610704332590103,0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.385569,0.09475326538085938,0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.435598,0.09330598264932632,0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.485637,0.09176661819219589,0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.535667,0.09013669192790985,0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.585675,0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.635704,0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.685734,0.08472006022930145,0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.735775,0.08274483680725098,0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.785806,0.08068795502185822,0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.835828,0.07855144888162613,0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.885859,0.07633741945028305,0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.935888,0.07404804974794388,0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:52.985923,0.07168560475111008,0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.035951,0.06925241649150848,0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.085964,0.06675088405609131,0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.135995,0.06418347358703613,0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.185022,0.061552729457616806,0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.235052,0.05886123329401016,0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.285083,0.0561116524040699,0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.335124,0.053306691348552704,0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.385155,0.050449125468730927,0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.435184,0.047541774809360504,0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.485196,0.044587504118680954,0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.535226,0.04158923029899597,0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.585264,0.038549911230802536,0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.635333,0.035472553223371506,0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.685362,0.03236018493771553,0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.735392,0.02921587973833084,0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.785422,0.026042744517326355,0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.835450,0.02284390665590763,0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.885480,0.019622525200247765,0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.935509,0.016381779685616493,0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:53.985542,0.013124865479767323,0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.035570,0.009854999370872974,0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.085615,0.006575407925993204,0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.135645,0.003289327025413513,0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.185674,3.5902036746833315e-16,0.20943951606750488,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.235704,-0.003289327025413513,0.20933616161346436,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.285733,-0.006575407925993204,0.20902623236179352,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.335743,-0.009854999370872974,0.20851001143455505,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.385774,-0.013124865479767323,0.20778802037239075,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.435804,-0.016381779685616493,0.2068609595298767,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.485815,-0.019622525200247765,0.20572976768016815,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.535843,-0.02284390665590763,0.20439553260803223,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.585873,-0.026042744517326355,0.20285958051681519,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.635902,-0.02921587973833084,0.20112344622612,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.685933,-0.03236018493771553,0.19918881356716156,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.735941,-0.035472553223371506,0.1970576047897339,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.785972,-0.038549911230802536,0.1947319358587265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.835983,-0.04158923029899597,0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.886012,-0.044587504118680954,0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.935040,-0.047541774809360504,0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:54.985071,-0.050449125468730927,0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.035101,-0.053306691348552704,0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.085147,-0.0561116524040699,0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.135193,-0.05886123329401016,0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.185870,-0.061552729457616806,0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.235912,-0.06418347358703613,0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.285940,-0.06675088405609131,0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.335985,-0.06925241649150848,0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.385025,-0.07168560475111008,0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.435242,-0.07404804974794388,0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.485254,-0.07633741945028305,0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.535282,-0.07855144888162613,0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.585296,-0.08068795502185822,0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.635326,-0.08274483680725098,0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.685354,-0.08472006022930145,0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.735367,-0.08661167323589325,0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.785396,-0.08841781318187714,0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.835437,-0.09013669192790985,0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.885467,-0.09176661819219589,0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.935496,-0.09330598264932632,0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:55.985489,-0.09475326538085938,0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.035518,-0.09610704332590103,0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.085532,-0.09736596792936325,0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.135609,-0.09852880239486694,0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.185637,-0.09959440678358078,0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.235650,-0.10056172311306,0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.285678,-0.10142979025840759,0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.335683,-0.10219776630401611,0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.385713,-0.10286488384008408,0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.435742,-0.10343047976493835,0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.485771,-0.10389401018619537,0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.535802,-0.10425500571727753,0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.585831,-0.10451311618089676,0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.635860,-0.10466808080673218,0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.685889,-0.10471975803375244,1.8469830818170245e-15,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.735900,-0.10466808080673218,-0.006578654050827026,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.785931,-0.10451311618089676,-0.013150815851986408,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.835940,-0.10425500571727753,-0.01970999874174595,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.885970,-0.10389401018619537,-0.026249730959534645,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.936001,-0.10343047976493835,-0.032763559371232986,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:56.986010,-0.10286488384008408,-0.03924505040049553,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.035039,-0.10219776630401611,-0.04568781331181526,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.085067,-0.10142979025840759,-0.05208548903465271,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.135191,-0.10056172311306,-0.05843175947666168,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.185221,-0.09959440678358078,-0.06472036987543106,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.235243,-0.09852880239486694,-0.07094510644674301,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.285272,-0.09736596792936325,-0.07709982246160507,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.335284,-0.09610704332590103,-0.08317846059799194,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.385314,-0.09475326538085938,-0.08917500823736191,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.435342,-0.09330598264932632,-0.09508354961872101,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.485373,-0.09176661819219589,-0.10089825093746185,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.535402,-0.09013669192790985,-0.10661338269710541,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.585435,-0.08841781318187714,-0.1122233048081398,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.635464,-0.08661167323589325,-0.11772246658802032,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.685493,-0.08472006022930145,-0.12310545891523361,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.735541,-0.08274483680725098,-0.12836694717407227,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.785570,-0.08068795502185822,-0.13350176811218262,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.835581,-0.07855144888162613,-0.13850483298301697,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.885612,-0.07633741945028305,-0.14337120950222015,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.935641,-0.07404804974794388,-0.14809609949588776,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:57.985677,-0.07168560475111008,-0.1526748389005661,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.035707,-0.06925241649150848,-0.15710289776325226,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.085737,-0.06675088405609131,-0.16137591004371643,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.135766,-0.06418347358703613,-0.16548967361450195,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.185795,-0.061552729457616806,-0.1694401204586029,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.235825,-0.05886123329401016,-0.1732233464717865,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.285854,-0.0561116524040699,-0.17683562636375427,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.335897,-0.053306691348552704,-0.1802733838558197,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.385874,-0.050449125468730927,-0.18353323638439178,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.435904,-0.047541774809360504,-0.18661196529865265,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.485933,-0.044587504118680954,-0.18950653076171875,0.0,0.0,0.0,0.0,Generated Data
2023-10-30 16:43:58.535964,-0.04158923029899597,-0.19221408665180206,0.0,0.0,0.0,0.0,Generated Data
